Script started on 2026-04-22 15:20:31+00:00 [COMMAND="cd ~/secure-reliable-file-fransfer && sudo PYTHONPATH=. python3 -u main.py --mode server --config config_phase1.json" TERM="xterm-256color" TTY="/dev/pts/0" COLUMNS="222" LINES="30"]
[SERVER] Listening on 172.31.77.14:50000
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 247938
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 247961
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 247986
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 247986
[SERVER][DEBUG] accepted ACK 248010

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248034
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248057
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248082
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248104
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 248104

[SERVER][DEBUG] accepted ACK 248130
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248155
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248179
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248203
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248226
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 248226

[SERVER][DEBUG] accepted ACK 248250
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248274
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248297
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248322
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248346
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 248346[SERVER][DEBUG] accepted ACK 248369

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248393
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248419
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248444
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248469
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248495
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248518
[SERVER] retransmitted DATA seq 248495
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248543
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248567
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248591
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248615
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248638
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 248638[SERVER][DEBUG] accepted ACK 248662

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248686
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248710
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248733
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248756
[SERVER] retransmitted DATA seq 248756[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248781

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248805
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248829
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248859
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248893
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248927
[SERVER] retransmitted DATA seq 248893
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 248967
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249007
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249039
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249078
[SERVER] retransmitted DATA seq 249039
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249102
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249126
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249150
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249172
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 249172

[SERVER][DEBUG] accepted ACK 249196
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249220
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249243
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249268
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249291
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 249291[SERVER][DEBUG] accepted ACK 249315

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249339
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249363
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249387
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249410
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249434
[SERVER] retransmitted DATA seq 249410
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249458
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249482
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249506
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249531
[SERVER] retransmitted DATA seq 249531[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249553

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249577
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249601
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249625
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249649
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249672
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 249672

[SERVER][DEBUG] accepted ACK 249696
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249720
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249744
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249768
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249791
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 249791

[SERVER][DEBUG] accepted ACK 249814
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249839
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249863
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249887
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249910
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249934
[SERVER] retransmitted DATA seq 249910
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249958
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 249981
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250005
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250030
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 250030

[SERVER][DEBUG] accepted ACK 250053
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250076
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250100
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250124
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250148
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 250148

[SERVER][DEBUG] accepted ACK 250171
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250194
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250218
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250242
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250265
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250289
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250312
[SERVER] retransmitted DATA seq 250289
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250336
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250360
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250384
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250408
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250431
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250455
[SERVER] retransmitted DATA seq 250431
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250480
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250504
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250528
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250551
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250576
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250600
[SERVER] retransmitted DATA seq 250576
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250624
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250648
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250671
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250696
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250720
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 250720[SERVER][DEBUG] accepted ACK 250744

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250768
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250791
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250813
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250837
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250862
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250886
[SERVER] retransmitted DATA seq 250862
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250909
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250935
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250958
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 250982
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 250982

[SERVER][DEBUG] accepted ACK 251005
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251031
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251052
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251081
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251103
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 251103

[SERVER][DEBUG] accepted ACK 251128
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251152
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251176
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251199
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251223
[SERVER] retransmitted DATA seq 251223[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251246

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251269
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251302
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251326
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251351
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 251351[SERVER][DEBUG] accepted ACK 251374

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251397
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251421
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251445
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251469
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 251469[SERVER][DEBUG] accepted ACK 251493

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251516
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251540
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251564
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251588
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251612
[SERVER] retransmitted DATA seq 251588
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251634
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251659
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251683
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251706
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251731
[SERVER] retransmitted DATA seq 251706
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251753
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251779
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251803
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251849
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251871
[SERVER] retransmitted DATA seq 251849
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251896
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251920
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251943
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 251968
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 251968

[SERVER][DEBUG] accepted ACK 251990
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252015
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252038
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252063
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252090
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 252090

[SERVER][DEBUG] accepted ACK 252112
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252136
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252160
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252183
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252211
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 252211[SERVER][DEBUG] accepted ACK 252235

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252258
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252283
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252307
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252330
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252356
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252379
[SERVER] retransmitted DATA seq 252356
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252402
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252426
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252451
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252475
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252497
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252521
[SERVER] retransmitted DATA seq 252497
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252546
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252571
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252595
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252617
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252641
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 252641[SERVER][DEBUG] accepted ACK 252666

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252690
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252714
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252736
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252761
[SERVER] retransmitted DATA seq 252761[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252785

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252809
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252833
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252857
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252879
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252904
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 252904
[SERVER][DEBUG] accepted ACK 252928
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252952
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 252976
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253000
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253023
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 253023
[SERVER][DEBUG] accepted ACK 253047
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253071
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253097
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253121
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253145
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 253145

[SERVER][DEBUG] accepted ACK 253167
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253192
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253216
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253240
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253263
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 253263[SERVER][DEBUG] accepted ACK 253286

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253310
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253334
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253359
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253383
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253407
[SERVER] retransmitted DATA seq 253383
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253429
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253454
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253478
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253501
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253526
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 253526
[SERVER][DEBUG] accepted ACK 253548
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253572
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253596
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253620
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253644
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253666
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 253666

[SERVER][DEBUG] accepted ACK 253691
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253715
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253738
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253763
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253785
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 253785

[SERVER][DEBUG] accepted ACK 253810
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253833
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253858
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253882
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253905
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 253905

[SERVER][DEBUG] accepted ACK 253930
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253954
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 253978
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254002
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254026
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 254026

[SERVER][DEBUG] accepted ACK 254048
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254073
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254097
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254123
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254148
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 254148[SERVER][DEBUG] accepted ACK 254174

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254197
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254222
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254246
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254270
[SERVER][DEBUG] raw packet len=60
[SERVER] retransmitted DATA seq 254270[SERVER][DEBUG] accepted ACK 254293

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254316
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254341
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254365
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254389
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254413
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 254413

[SERVER][DEBUG] accepted ACK 254435
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254460
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254483
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254507
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254532
[SERVER] retransmitted DATA seq 254532[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254554

[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254579
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254604
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254629
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254654
[SERVER][DEBUG] raw packet len=60[SERVER] retransmitted DATA seq 254654

[SERVER][DEBUG] accepted ACK 254677
[SERVER][DEBUG] raw packet len=60
[SERVER][DEBUG] accepted ACK 254702
[SERVER][DEBUG] raw packet len=60
